Address,Name,Colour,Grey,Green,Zoom,LATITUDE,LONGITUDE
371 Avondale Road Avondale QLD 4670Australia,Avondale State School,yellow,0.1988462672,0.0004920391203,Local,152.160664,-24.735813
Cnr Edwards & Wickham Streets Ayr QLD 4807Australia,Ayr State High School,yellow,0.7649651641,0.1748122681,Local,147.409618,-19.577045
141 Graham Street Ayr QLD 4807Australia,Ayr State School,yellow,0.1857453474,0.07614444262,Local,147.400553,-19.579099
Boulders Road Babinda QLD 4861Australia,Babinda State School,yellow,0.8089147039,0.1556117249,Local,145.912648,-17.345975
874 Clifton-Pittsworth Highway Back Plains QLD 4361Australia,Back Plains State School,yellow,0.4424637028,0.0123341737,Local,151.784224,-27.892622
Toonda Street Bajool QLD 4699Australia,Bajool State School,yellow,0.3065786227,0.7232565973,Local,150.646749,-23.6523
418 Mulgrave Road Mooroobool QLD 4870Australia,Balaclava State School,yellow,0.9368415127,0.6423786351,Local,145.744947,-16.936708
2156 Gympie Road Bald Hills QLD 4036Australia,Bald Hills State School,yellow,0.1383844705,0.8374135062,Local,153.006826,-27.320095
Bent's Road Ballandean QLD 4382Australia,Ballandean State School,yellow,0.2808452562,0.1052206194,Local,151.841491,-28.79861
Cnr Thynne & Lytton Roads Balmoral QLD 4171Australia,Balmoral State High School,yellow,0.1197568637,0.7778082151,Local,153.072786,-27.45601
32 Bramston Street Banana QLD 4702Australia,Banana State School,yellow,0.08083188915,0.4867607094,Local,150.129998,-24.469999
Sunderland Road Banksia Beach QLD 4507Australia,Banksia Beach State School,yellow,0.8395108563,0.649713084,Local,153.148339,-27.046341
1 Power Street Baralaba QLD 4702Australia,Baralaba State School,yellow,0.7497965201,0.6476988215,Local,149.809756,-24.181073
Gidyea Street Barcaldine QLD 4725Australia,Barcaldine Prep-12 State School,yellow,0.5450828283,0.7121898355,Local,145.294011,-23.558838
330 Simpsons Road Bardon QLD 4065Australia,Bardon State School,yellow,0.9613219335,0.1864017847,Local,152.972139,-27.459916
591 Bargara Road Mon Repos QLD 4670Australia,Bargara State School,yellow,0.8719932813,0.5835608123,Local,152.43876,-24.822161
30 Baringa Drive Caloundra South QLD 4551Australia,Baringa State Primary School,yellow,0.9181118813,0.2675402093,Local,153.081063,-26.807568
3-17 Bougainville Street Soldiers Hill QLD 4825Australia,Barkly Highway State School,yellow,0.8487238634,0.4264344214,Local,139.489312,-20.70767
38 Lofter Street Tennyson QLD 4105Australia,Barrett Adolescent Centre Special School,yellow,0.1324042944,0.6107147198,Local,153.003241,-27.527284
29 Price Road Bartle Frere QLD 4861Australia,Bartle Frere State School,yellow,0.2732309683,0.543711803,Local,145.885217,-17.444645
11559 Fitzroy Development Road Bauhinia QLD 4718Australia,Bauhinia State School,yellow,0.471224434,0.2780182281,Local,149.296066,-24.566682
44 Forestry Road Bauple QLD 4650Australia,Bauple State School,yellow,0.2536064963,0.4273532807,Local,152.622887,-25.812184
77 Ziegenfusz Road Thornlands QLD 4164Australia,Bay View State School,yellow,0.8063527523,0.02545698825,Local,153.261816,-27.563749
James Road Beachmere QLD 4510Australia,Beachmere State School,yellow,0.4329363076,0.1932845884,Local,153.04769,-27.131538
Nadina Street Beaconsfield QLD 4740Australia,Beaconsfield State School,yellow,0.7270452751,0.8903804093,Local,149.171331,-21.093329
271-297 Brisbane Street Beaudesert QLD 4285Australia,Beaudesert State High School,yellow,0.177194965,0.5086747498,Local,152.997001,-27.970749
17 Tina Street Beaudesert QLD 4285Australia,Beaudesert State School,yellow,0.4229590866,0.3755457128,Local,153.002363,-27.988875
Timor Street Bedourie QLD 4829Australia,Bedourie State School,yellow,0.7950553708,0.5719186606,Local,139.471353,-24.360325
1922 Beechmont Road Beechmont QLD 4211Australia,Beechmont State School,yellow,0.02539948354,0.0601703025,Local,153.185673,-28.12486
52-74 Mount Warren Boulevard Mount Warren Park QLD 4207Australia,Beenleigh Special School,yellow,0.6797802238,0.4410093992,Local,153.20115,-27.724668
Alamein Street Beenleigh QLD 4207Australia,Beenleigh State High School,yellow,0.406919197,0.7193009324,Local,153.204418,-27.715327
22 James Street Beenleigh QLD 4207Australia,Beenleigh State School,yellow,0.1159018116,0.02258650134,Local,153.199788,-27.717928
8 Beerburrum Road Beerburrum QLD 4517Australia,Beerburrum State School,yellow,0.682464227,0.06505603587,Local,152.957276,-26.956986
35 Roberts Road Beerwah QLD 4519Australia,Beerwah State High School,yellow,0.3771853541,0.3317981576,Local,152.954038,-26.862792
2788 Old Gympie Road Beerwah QLD 4519Australia,Beerwah State School,yellow,0.4296750043,0.0367731758,Local,152.939936,-26.855415
St George-Mitchell Road Begonia QLD 4487Australia,Begonia State School,yellow,0.6574103766,0.2122168981,Local,148.324991,-27.491787
43 Potts Street Belgian Gardens QLD 4810Australia,Belgian Gardens State School,yellow,0.9516156504,0.161821157,Local,146.792881,-19.250797
90 Dennis Street Bell QLD 4408Australia,Bell State School,yellow,0.3217936911,0.5653996983,Local,151.452992,-26.939739
2 Alesana Drive Bellbird Park QLD 4300Australia,Bellbird Park State Secondary College,yellow,0.7421179307,0.8848119119,Local,152.883787,-27.640517
Harvey Creek Road Bellenden Ker QLD 4871Australia,Bellenden Ker State School,yellow,0.9444162999,0.2812853755,Local,145.925126,-17.266693
Sapium Road Ashmore QLD 4214Australia,Bellevue Park State School,yellow,0.6820908306,0.9201746475,Local,153.396254,-27.995615
176 Dobson Lane Bellmere QLD 4510Australia,Bellmere State School,yellow,0.6058060971,0.4834731358,Local,152.915833,-27.093611
Old Cleveland Road Carindale QLD 4152Australia,Belmont State School,yellow,0.3945606412,0.6215309312,Local,153.115625,-27.503012
17 O'Connor Road Benaraby QLD 4680Australia,Benaraby State School,yellow,0.9648668283,0.4075282778,Local,151.323819,-24.003765
Scott Street Benarkin QLD 4306Australia,Benarkin State School,yellow,0.6168706399,0.08103574061,Local,152.141799,-26.884469
Mediterranean Drive Benowa QLD 4217Australia,Benowa State High School,yellow,0.6906332641,0.2158123676,Local,153.388506,-28.004753
314-358 Benowa Road Benowa QLD 4217Australia,Benowa State School,yellow,0.4103829707,0.1728268481,Local,153.391147,-28.007731
McLaughlin Road Bentley Park QLD 4869Australia,Bentley Park College,yellow,0.9418710988,0.3189365029,Local,145.740081,-17.009376
165 Bardon Road Berrinba QLD 4117Australia,Berrinba East State School,yellow,0.5211903619,0.0369502794,Local,153.097758,-27.652127
Berserker Street Berserker QLD 4701Australia,Berserker Street State School,yellow,0.7163297402,0.3217884738,Local,150.52991,-23.365464
Petersen Street Biboohra QLD 4880Australia,Biboohra State School,yellow,0.2297584456,0.5636073355,Local,145.41914,-16.915896
2425 Cecil Plains Road Biddeston QLD 4401Australia,Biddeston State School,yellow,0.05649472569,0.5411854305,Local,151.697336,-27.55414
Frederick Street Biggenden QLD 4621Australia,Biggenden State School,yellow,0.5830838505,0.2822946097,Local,152.047434,-25.510709
Cnr Morala Avenue & Coombabah Road Biggera Waters QLD 4216Australia,Biggera Waters State School,yellow,0.2949756579,0.1525560864,Local,153.397355,-27.927255
Cnr Scoria Street & Gladstone Road Biloela QLD 4715Australia,Biloela State High School,yellow,0.9898676877,0.6863847539,Local,150.517836,-24.398895
48 Rainbow Street Biloela QLD 4715Australia,Biloela State School,yellow,0.7502051635,0.4146570082,Local,150.516145,-24.398384
18401 Burnett Highway Binjour QLD 4625Australia,Binjour Plateau State School,yellow,0.7773675001,0.430923305,Local,151.456646,-25.515779
Adelaide Street Birdsville QLD 4482Australia,Birdsville State School,yellow,0.5419123146,0.09418029634,Local,139.352702,-25.898441
451 Old Cleveland Road East Birkdale QLD 4159Australia,Birkdale South State School,yellow,0.4580048483,0.02989198782,Local,153.212623,-27.505887
74 Agnes Street Birkdale QLD 4159Australia,Birkdale State School,yellow,0.485874285,0.1662104261,Local,153.216116,-27.4912
Cnr Hawthorne & Shamrock Streets Blackall QLD 4472Australia,Blackall State School,yellow,0.1344707061,0.6489170537,Local,145.469681,-24.425603
Crofton Street Blackbutt QLD 4314Australia,Blackbutt State School,yellow,0.3487381889,0.1018402112,Local,152.10395,-26.890508
William Street Blackwater QLD 4717Australia,Blackwater North State School,yellow,0.6839832801,0.3403763968,Local,148.886472,-23.566293
Elm Street Blackwater QLD 4717Australia,Blackwater State High School,yellow,0.09624427695,0.5708575448,Local,148.88274,-23.57248
Wey Street Blackwater QLD 4717Australia,Blackwater State School,yellow,0.1055185402,0.6000867746,Local,148.877854,-23.58342
Cribb Street Sadliers Crossing QLD 4305Australia,Blair State School,yellow,0.1519713836,0.1852653075,Local,152.748501,-27.612002
81 Blenheim Road Blenheim QLD 4341Australia,Blenheim State School,yellow,0.6882468387,0.4382282989,Local,152.331787,-27.650135
School Road Bli Bli QLD 4560Australia,Bli Bli State School,yellow,0.09876321233,0.9884994853,Local,153.031973,-26.613764
3202 Rossville-Bloomfield Road Bloomfield QLD 4895Australia,Bloomfield River State School,yellow,0.4650731614,0.2518904775,Local,145.341398,-15.935214
8545 Bruce Highway Bloomsbury QLD 4799Australia,Bloomsbury State School,yellow,0.7012848499,0.7555611443,Local,148.59555,-20.702837
Buckby Street Bluewater QLD 4818Australia,Bluewater State School,yellow,0.7520931191,0.6626001554,Local,146.555658,-19.174864
Main Street Bluff QLD 4702Australia,Bluff State School,yellow,0.6056963927,0.8108802845,Local,149.068871,-23.582155
Bohlevale School Road Burdell QLD 4818Australia,Bohlevale State School,yellow,0.4429402171,0.1394188367,Local,146.685598,-19.24885
Main Street Bollon QLD 4488Australia,Bollon State School,yellow,0.5812205706,0.9935802775,Local,147.475661,-28.031512
32 Macquarie Street Boonah QLD 4310Australia,Boonah State High School,yellow,0.1264145203,0.6666726879,Local,152.689172,-27.995422
Park Street Boonah QLD 4310Australia,Boonah State School,yellow,0.7084200511,0.6039142266,Local,152.681179,-27.997753
Cnr Sandgate & Roscommon Roads Boondall QLD 4034Australia,Boondall State School,yellow,0.02644642074,0.9351059445,Local,153.059312,-27.348419
31620 Bruce Highway Booyal QLD 4671Australia,Booyal Central State School,yellow,0.4902890475,0.6499949631,Local,152.032462,-25.209454
194 Middle Road Boronia Heights QLD 4124Australia,Boronia Heights State School,yellow,0.2253638221,0.536224253,Local,153.01781,-27.68428
1 Kent Street Bororen QLD 4678Australia,Bororen State School,yellow,0.4648031594,0.4805430142,Local,151.491993,-24.244368
52599 Burnett Highway Bouldercombe QLD 4702Australia,Bouldercombe State School,yellow,0.6245945364,0.4218214266,Local,150.471788,-23.564135
Templeton Street Boulia QLD 4829Australia,Boulia State School,yellow,0.531360234,0.9372277501,Local,139.910963,-22.908441
195 Bounty Boulevard North Lakes QLD 4509Australia,Bounty Boulevard State School,yellow,0.621350205,0.4541597437,Local,153.008052,-27.215694
1-9 Argyle Park Road Bowen QLD 4805Australia,Bowen State High School,yellow,0.8685840864,0.489278801,Local,148.235577,-19.999111
29 Kennedy Street Bowen QLD 4805Australia,Bowen State School,yellow,0.5355020398,0.2170000663,Local,148.243824,-20.010151
Irvingdale Road Bowenville QLD 4404Australia,Bowenville State School,yellow,0.017252282,0.4233962304,Local,151.493977,-27.303739
151 Malpas Street Boyne Island QLD 4680Australia,Boyne Island State School,yellow,0.4077722121,0.383655095,Local,151.356403,-23.950159
1138 Durong Road Boynewood QLD 4626Australia,Boynewood State School,yellow,0.4296479322,0.05358969036,Local,151.254846,-25.654999
68 Barfoot Street Bracken Ridge QLD 4017Australia,Bracken Ridge State High School,yellow,0.9085298432,0.8454653216,Local,153.044096,-27.307357
1 Binburra Street Bracken Ridge QLD 4017Australia,Bracken Ridge State School,yellow,0.5454243242,0.08842815822,Local,153.042058,-27.325195
Drysdale Street Brandon QLD 4808Australia,Brandon State School,yellow,0.7458935599,0.4925738811,Local,147.348591,-19.553714
Branyan Drive Branyan QLD 4670Australia,Branyan Road State School,yellow,0.2441112042,0.7472836076,Local,152.293888,-24.892716
Pine Mountain Road Brassall QLD 4305Australia,Brassall State School,yellow,0.1425070905,0.008603037767,Local,152.748329,-27.588404
Lavarack Road Bray Park QLD 4500Australia,Bray Park State High School,yellow,0.3456792966,0.9525032597,Local,152.961965,-27.299893
Hopetoun Street Bray Park QLD 4500Australia,Bray Park State School,yellow,0.6622686031,0.2918119987,Local,152.975298,-27.293504
133-153 Warwick Road Ipswich QLD 4305Australia,Bremer State High School,yellow,0.6831197118,0.9410470564,Local,152.755332,-27.633359
First Avenue Bongaree QLD 4507Australia,Bribie Island State High School,yellow,0.9114583457,0.1475413,Local,153.166077,-27.082965
31-63 First Avenue Bongaree QLD 4507Australia,Bribie Island State School,yellow,0.1547835811,0.9369779658,Local,153.161896,-27.083259
Warrego Highway Brigalow QLD 4412Australia,Brigalow State School,yellow,0.4131230252,0.7102270053,Local,150.779251,-26.836451
2 North Road Brighton QLD 4017Australia,Brighton State School,yellow,0.07926618849,0.1052949406,Local,153.051226,-27.294286
20 Dianella Drive Mountain Creek QLD 4557Australia,Brightwater State School,yellow,0.2592397388,0.6479930787,Local,153.111567,-26.709163
Network Drive Wynnum West QLD 4178Australia,Brisbane Bayside State College,yellow,0.1219092124,0.8679493078,Local,153.149996,-27.461983
Rogers Street Spring Hill QLD 4000Australia,Brisbane Central State School,yellow,0.9820965225,0.5788080112,Local,153.027198,-27.459289
Cnr Stanley Street & Cavendish Road Coorparoo QLD 4151Australia,Brisbane School of Distance Education,yellow,0.03953366034,0.8044875529,Local,153.053816,-27.486555
Cnr Cordelia and Glenelg Streets South Brisbane QLD 4101Australia,Brisbane State High School,yellow,0.4544896831,0.2844176058,Local,153.018099,-27.481774
99 Wolston Park Road Wacol QLD 4076Australia,Brisbane Youth Education and Training Centre,yellow,0.4988050038,0.7826142023,Local,152.914984,-27.592473
Alexandra Avenue Broadbeach QLD 4218Australia,Broadbeach State School,yellow,0.5277535679,0.2467426411,Local,153.434552,-28.035756
638 Texas Road Broadwater QLD 4380Australia,Broadwater State School,yellow,0.2636711813,0.6680712024,Local,151.878666,-28.655515
36 Boscombe Road Brookfield QLD 4069Australia,Brookfield State School,yellow,0.5473010803,0.7511569164,Local,152.913587,-27.495113
30 Ware Street Brookstead QLD 4364Australia,Brookstead State School,yellow,0.118603253,0.9485804009,Local,151.450522,-27.75801
Lahey Street Brooweena QLD 4620Australia,Brooweena State School,yellow,0.8472684023,0.3020371655,Local,152.26107,-25.598941
Ivor Street Browns Plains QLD 4118Australia,Browns Plains State High School,yellow,0.9969076489,0.8731986041,Local,153.054003,-27.669922
1-29 Mayfair Drive Browns Plains QLD 4118Australia,Browns Plains State School,yellow,0.8190207982,0.3782036972,Local,153.05457,-27.667726
13 Kemp Street Bucasia QLD 4750Australia,Bucasia State School,yellow,0.9171675113,0.2562853083,Local,149.157804,-21.030957
Cnr Tumut Street & Iluka Avenue Buddina QLD 4575Australia,Buddina State School,yellow,0.1726906469,0.619346176,Local,153.133162,-26.702191
8-42 Main Street Buderim QLD 4556Australia,Buderim Mountain State School,yellow,0.4959104619,0.9243851979,Local,153.053898,-26.684588
Gladstone Road Boyne Valley QLD 4680Australia,Builyan State School,yellow,0.5665829708,0.3792567192,Local,151.385482,-24.52931
Oxford Street Bulimba QLD 4171Australia,Bulimba State School,yellow,0.0008884700084,0.8946790437,Local,153.06505,-27.453162
2358 Bucca Road Bullyard QLD 4671Australia,Bullyard State School,yellow,0.8661977216,0.2076678536,Local,152.061257,-24.950098
13 Crofton Street Bundaberg Central QLD 4670Australia,Bundaberg Central State School,yellow,0.1368950543,0.765257974,Local,152.348234,-24.869865
33 Scotland Street Bundaberg East QLD 4670Australia,Bundaberg East State School,yellow,0.9127821087,0.2297201962,Local,152.372561,-24.862297
9 Marks Street Bundaberg North QLD 4670Australia,Bundaberg North State High School,yellow,0.01483375637,0.4703279396,Local,152.339615,-24.849464
Mount Perry Road Bundaberg North QLD 4670Australia,Bundaberg North State School,yellow,0.8307403647,0.5805613437,Local,152.340454,-24.851878
Walla Street Bundaberg South QLD 4670Australia,Bundaberg South State School,yellow,0.04479137413,0.5075526071,Local,152.360627,-24.871019
Dr Mays Road Norville QLD 4670Australia,Bundaberg Special School,yellow,0.5838925017,0.02230316123,Local,152.338871,-24.88688
37 Maryborough Street Bundaberg South QLD 4670Australia,Bundaberg State High School,yellow,0.8151577885,0.9800944728,Local,152.349889,-24.877041
George Street Bundaberg West QLD 4670Australia,Bundaberg West State School,yellow,0.7024873722,0.6215423702,Local,152.333841,-24.876259
221 Brisbane Road Bundamba QLD 4304Australia,Bundamba State School,yellow,0.3723739898,0.3125154986,Local,152.804464,-27.611295
15a Naomai Street Bundamba QLD 4304Australia,Bundamba State Secondary College,yellow,0.8460399384,0.897875166,Local,152.813679,-27.614916
George Street Bungunya QLD 4494Australia,Bungunya State School,yellow,0.6996784731,0.2975503966,Local,149.654509,-28.427099
315 Bunkers Hill School Road Westbrook QLD 4350Australia,Bunker's Hill State School,yellow,0.1414759946,0.167313119,Local,151.833327,-27.60601
24 Cowley Street Woolloongabba QLD 4102Australia,Buranda State School,yellow,0.6082616021,0.2098668808,Local,153.04267,-27.497171
159 Young Street Ayr QLD 4807Australia,Burdekin School,yellow,0.04173235212,0.8992347286,Local,147.407973,-19.578425
Beames Street Burketown QLD 4830Australia,Burketown State School,yellow,0.700526308,0.08327891171,Local,139.547822,-17.738926
Lower Gold Coast Highway Burleigh Heads QLD 4220Australia,Burleigh Heads State School,yellow,0.7868741318,0.7814830646,Local,153.449399,-28.086874
Burnett Heads Road Burnett Heads QLD 4670Australia,Burnett Heads State School,yellow,0.542692606,0.8894810212,Local,152.414509,-24.771725
65 Pineapple Street Gayndah QLD 4625Australia,Burnett State College,yellow,0.4179550972,0.8454464861,Local,151.606321,-25.631898
Blaxland Road Burnside QLD 4560Australia,Burnside State High School,yellow,0.6927727839,0.2792221017,Local,152.947268,-26.630401
51 Blaxland Road Burnside QLD 4560Australia,Burnside State School,yellow,0.6932606053,0.4414366454,Local,152.947573,-26.630419
153 Rowley Road Burpengary QLD 4505Australia,Burpengary Meadows State School,yellow,0.769982654,0.7509402412,Local,152.938212,-27.159893
